Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,G_mean_rat,Dir_enc,A1_enc,A2_enc,A3_enc
2009,122,Fantasy,5.4,5459,Nagesh Kukunoor,Akshay Kumar,Ayesha Takia,Javed Jaffrey,5.839428571428571,6.744,5.440845070422536,5.630434782608695,5.228125
2009,122,Mystery,5.4,5459,Nagesh Kukunoor,Akshay Kumar,Ayesha Takia,Javed Jaffrey,5.793820224719101,6.744,5.440845070422536,5.630434782608695,5.228125
2021,115,Adventure,6.6,21,Joe Eshwar,Ranji Vijayan,Kuriakose Oonnittan,Guy Bleyaert,5.859942363112392,6.599999999999999,6.599999999999999,6.599999999999999,6.599999999999999
2021,115,Drama,6.6,21,Joe Eshwar,Ranji Vijayan,Kuriakose Oonnittan,Guy Bleyaert,5.985004212299915,6.599999999999999,6.599999999999999,6.599999999999999,6.599999999999999
2021,115,Mystery,6.6,21,Joe Eshwar,Ranji Vijayan,Kuriakose Oonnittan,Guy Bleyaert,5.793820224719101,6.599999999999999,6.599999999999999,6.599999999999999,6.599999999999999
2003,119,Mystery,4.7,66,Kushan Nandy,Atul Kulkarni,Rahul Dev,Suchitra Pillai,5.793820224719101,6.271428571428572,5.766666666666667,4.98,4.7
2003,119,Thriller,4.7,66,Kushan Nandy,Atul Kulkarni,Rahul Dev,Suchitra Pillai,5.53436385255648,6.271428571428572,5.766666666666667,4.98,4.7
2017,124,Action,5.3,9,Amrit Raj Thakur,Arun Bakshi,Ajeet Goswami,Rohit Rajawat,5.435978600089166,5.3,5.0058823529411764,5.3,5.3
2009,135,Comedy,7.3,2767,Krishna D.K.,Raj Nidimoru,Kunal Khemu,Boman Irani,5.728073635765943,6.633333333333333,6.633333333333333,5.3,5.788235294117648
2009,135,Crime,7.3,2767,Krishna D.K.,Raj Nidimoru,Kunal Khemu,Boman Irani,5.726989935956085,6.633333333333333,6.633333333333333,5.3,5.788235294117648
2009,135,Drama,7.3,2767,Krishna D.K.,Raj Nidimoru,Kunal Khemu,Boman Irani,5.985004212299915,6.633333333333333,6.633333333333333,5.3,5.788235294117648
2019,128,Musical,7.4,1901,Vishwesh Krishnamoorthy,Ehan Bhat,Edilsy Vargas,Tenzing Dalha,6.183195020746888,7.4,7.4,7.4,7.4
2019,128,Romance,7.4,1901,Vishwesh Krishnamoorthy,Ehan Bhat,Edilsy Vargas,Tenzing Dalha,5.754529717253318,7.4,7.4,7.4,7.4
2005,90,Crime,4.8,38,Sanjay Bhatia,Shawar Ali,Rajkumar Kanojia,Jai Nagra,5.726989935956085,4.8,3.7636363636363637,4.8,4.8
2005,90,Drama,4.8,38,Sanjay Bhatia,Shawar Ali,Rajkumar Kanojia,Jai Nagra,5.985004212299915,4.8,3.7636363636363637,4.8,4.8
2016,105,Drama,8.1,412,Padmakumar Narasimhamurthy,Dhruva Padmakumar,Gaurav Sharma,Vasuki,5.985004212299915,8.1,8.1,8.1,8.1
2017,145,Drama,6.3,10,Premraaj,Rajinder Verma,Sunil Lahri,Nishigandha Wad,5.985004212299915,6.3,6.3,6.3,6.3
2016,110,Drama,7.5,4637,Konkona Sen Sharma,Kalki Koechlin,Vikrant Massey,Gulshan Devaiah,5.985004212299915,7.5,7.05,6.042857142857143,5.561538461538461
2016,110,Thriller,7.5,4637,Konkona Sen Sharma,Kalki Koechlin,Vikrant Massey,Gulshan Devaiah,5.53436385255648,7.5,7.05,6.042857142857143,5.561538461538461
2005,150,Horror,6.8,179,Sekhar Suri,Sherlyn Chopra,Rajeev Kanakala,Richard Rishi,4.787854251012146,6.8,4.666666666666667,6.8,6.8
2005,150,Mystery,6.8,179,Sekhar Suri,Sherlyn Chopra,Rajeev Kanakala,Richard Rishi,5.793820224719101,6.8,4.666666666666667,6.8,6.8
2010,103,Drama,4.5,202,Hemant Madhukar,Jimmy Sheirgill,Sanjay Suri,Hazel Croney,5.985004212299915,3.6,5.322950819672131,4.1,4.18
2010,103,Horror,4.5,202,Hemant Madhukar,Jimmy Sheirgill,Sanjay Suri,Hazel Croney,4.787854251012146,3.6,5.322950819672131,4.1,4.18
2010,103,Romance,4.5,202,Hemant Madhukar,Jimmy Sheirgill,Sanjay Suri,Hazel Croney,5.754529717253318,3.6,5.322950819672131,4.1,4.18
2016,151,Action,3.0,4145,Remo D'Souza,Tiger Shroff,Jacqueline Fernandez,Nathan Jones,5.435978600089166,3.993333333333333,3.25,4.18235294117647,3.0
2016,151,Adventure,3.0,4145,Remo D'Souza,Tiger Shroff,Jacqueline Fernandez,Nathan Jones,5.859942363112392,3.993333333333333,3.25,4.18235294117647,3.0
2016,151,Comedy,3.0,4145,Remo D'Souza,Tiger Shroff,Jacqueline Fernandez,Nathan Jones,5.728073635765943,3.993333333333333,3.25,4.18235294117647,3.0
2020,109,Comedy,6.3,181,Vivek Sharma,Mandy Takhar,Vivek Sharma,Sumit Suri,5.728073635765943,5.2875,6.3,6.3,6.3
2020,109,Romance,6.3,181,Vivek Sharma,Mandy Takhar,Vivek Sharma,Sumit Suri,5.754529717253318,5.2875,6.3,6.3,6.3
2017,145,Action,6.2,5227,Krishna D.K.,Raj Nidimoru,Sidharth Malhotra,Jacqueline Fernandez,5.435978600089166,6.633333333333333,6.633333333333333,5.3375,4.8875
2017,145,Comedy,6.2,5227,Krishna D.K.,Raj Nidimoru,Sidharth Malhotra,Jacqueline Fernandez,5.728073635765943,6.633333333333333,6.633333333333333,5.3375,4.8875
2019,95,Drama,8.0,33,Dhruv Sachdev,Sanjay Deyali,Sudha Chandran,Anang Desai,5.985004212299915,8.0,8.0,5.8,5.75
2019,95,Romance,8.0,33,Dhruv Sachdev,Sanjay Deyali,Sudha Chandran,Anang Desai,5.754529717253318,8.0,8.0,5.8,5.75
2013,127,Drama,7.3,17,Praveen Damle,Geeta Agrawal,Jyoti Bagat,Gautam Dhengare,5.985004212299915,7.3,7.3,7.3,7.3
2013,140,Romance,6.0,80,John Mathew Matthan,Raqesh Bapat,Gurpreet Kaur Chadha,Smita Jaykar,5.754529717253318,6.775,6.0,6.0,4.466666666666667
2016,112,Thriller,3.1,142,Ishaan Trivedi,Johnny Baweja,Reeth Mazumder-Roberts,Manav Kaul,5.53436385255648,4.025,3.1,3.1,5.957142857142857
2005,143,Drama,3.8,627,Suneel Darshan,Bobby Deol,Bipasha Basu,Priyanka Chopra Jonas,5.985004212299915,4.177272727272728,4.793617021276596,4.487096774193549,5.264102564102564
2005,143,Romance,3.8,627,Suneel Darshan,Bobby Deol,Bipasha Basu,Priyanka Chopra Jonas,5.754529717253318,4.177272727272728,4.793617021276596,4.487096774193549,5.264102564102564
2019,104,Drama,7.9,24,Vierendrra Lalit,Trivikram Mattoo,Rahul Roy,Akansha Shivhare,5.985004212299915,7.0,7.9,5.26,7.0
2008,104,Action,8.1,75118,Neeraj Pandey,Anupam Kher,Naseeruddin Shah,Jimmy Sheirgill,5.435978600089166,7.421428571428572,5.702325581395349,6.338181818181819,6.3
2008,104,Crime,8.1,75118,Neeraj Pandey,Anupam Kher,Naseeruddin Shah,Jimmy Sheirgill,5.726989935956085,7.421428571428572,5.702325581395349,6.338181818181819,6.3
2008,104,Drama,8.1,75118,Neeraj Pandey,Anupam Kher,Naseeruddin Shah,Jimmy Sheirgill,5.985004212299915,7.421428571428572,5.702325581395349,6.338181818181819,6.3
1999,177,Musical,5.5,1621,Rishi Kapoor,Rajesh Khanna,Akshaye Khanna,Aishwarya Rai Bachchan,6.183195020746888,5.5,6.4037174721189585,6.070588235294117,5.945454545454546
1999,177,Romance,5.5,1621,Rishi Kapoor,Rajesh Khanna,Akshaye Khanna,Aishwarya Rai Bachchan,5.754529717253318,5.5,6.4037174721189585,6.070588235294117,5.945454545454546
1999,177,Drama,5.5,1621,Rishi Kapoor,Rajesh Khanna,Akshaye Khanna,Aishwarya Rai Bachchan,5.985004212299915,5.5,6.4037174721189585,6.070588235294117,5.945454545454546
2018,121,Drama,8.0,249,Ramkumar Shedge,Shravani Abhang,Sajid Ali,Tamannaah Bhatia,5.985004212299915,8.0,8.0,8.0,5.24
2009,117,Action,5.0,866,Jehangir Surti,Neil Nitin Mukesh,Bipasha Basu,Sophiya Chaudhary,5.435978600089166,5.0,4.78,4.487096774193549,5.0
2009,117,Sci-Fi,5.0,866,Jehangir Surti,Neil Nitin Mukesh,Bipasha Basu,Sophiya Chaudhary,5.270588235294118,5.0,4.78,4.487096774193549,5.0
2009,117,Thriller,5.0,866,Jehangir Surti,Neil Nitin Mukesh,Bipasha Basu,Sophiya Chaudhary,5.53436385255648,5.0,4.78,4.487096774193549,5.0
1973,148,Action,7.2,348,Manmohan Desai,Shashi Kapoor,Sharmila Tagore,Shatrughan Sinha,5.435978600089166,6.47719298245614,6.298314606741573,6.941758241758242,6.040243902439024
1973,148,Drama,7.2,348,Manmohan Desai,Shashi Kapoor,Sharmila Tagore,Shatrughan Sinha,5.985004212299915,6.47719298245614,6.298314606741573,6.941758241758242,6.040243902439024
1973,148,Romance,7.2,348,Manmohan Desai,Shashi Kapoor,Sharmila Tagore,Shatrughan Sinha,5.754529717253318,6.47719298245614,6.298314606741573,6.941758241758242,6.040243902439024
1994,158,Mystery,4.4,115,Hamid Ali Khan,Jugal Hansraj,Urmila Matondkar,Paresh Rawal,5.793820224719101,4.066666666666667,5.050000000000001,5.0765957446808505,5.353164556962025
1994,158,Romance,4.4,115,Hamid Ali Khan,Jugal Hansraj,Urmila Matondkar,Paresh Rawal,5.754529717253318,4.066666666666667,5.050000000000001,5.0765957446808505,5.353164556962025
2017,123,Action,2.7,339,Dipankar Senapati,Govinda,Richa Sharma,Poonam Pandey,5.435978600089166,2.7,4.838709677419355,2.7,2.7
2016,120,Drama,6.8,16,Azad Jain,Neha Chauhan,Ganraj Jadhav,Dipak Khetiya,5.985004212299915,6.8,6.8,6.8,6.8
1999,123,Action,4.9,28,T.L.V. Prasad,Mithun Chakraborty,Jackie Shroff,Sneha,5.435978600089166,4.530232558139535,5.311764705882353,5.010588235294118,3.4
2004,144,Fantasy,2.4,264,Dheeraj Kumar,Naveen Bawa,Prabhu Deva,Satish Kaushik,5.839428571428571,2.4,2.4,4.325,5.446153846153846
1968,170,Comedy,5.5,21,C.L. Rawal,Ashok Kumar,Vimi,Rehman,5.728073635765943,6.181818181818182,6.4305970149253735,5.825,6.544117647058823
1968,170,Crime,5.5,21,C.L. Rawal,Ashok Kumar,Vimi,Rehman,5.726989935956085,6.181818181818182,6.4305970149253735,5.825,6.544117647058823
1968,170,Drama,5.5,21,C.L. Rawal,Ashok Kumar,Vimi,Rehman,5.985004212299915,6.181818181818182,6.4305970149253735,5.825,6.544117647058823
1953,121,Drama,5.0,5,Hasrat Lucknowi,Iftekhar,Kuldip Kaur,Raaj Kumar,5.985004212299915,5.0,5.0,5.0,6.566666666666666
1953,121,Romance,5.0,5,Hasrat Lucknowi,Iftekhar,Kuldip Kaur,Raaj Kumar,5.754529717253318,5.0,5.0,5.0,6.566666666666666
1986,60,Action,5.5,6,Joginder Shelly,Sona Mastan Mirza,Joginder Shelly,Neelam Mehra,5.435978600089166,4.172727272727273,5.5,5.25,5.15
2018,72,Horror,7.4,150,Kshitij Sharma,Deeya Dey,Anoma Pabuwal,Mahendra Singh Rawat,4.787854251012146,6.0,7.4,6.0,7.4
1982,105,Action,5.5,28,Ambrish Sangal,Mithun Chakraborty,Rameshwari,Madan Puri,5.435978600089166,5.491304347826087,5.311764705882353,5.2,6.506666666666666
1982,105,Crime,5.5,28,Ambrish Sangal,Mithun Chakraborty,Rameshwari,Madan Puri,5.726989935956085,5.491304347826087,5.311764705882353,5.2,6.506666666666666
1982,105,Drama,5.5,28,Ambrish Sangal,Mithun Chakraborty,Rameshwari,Madan Puri,5.985004212299915,5.491304347826087,5.311764705882353,5.2,6.506666666666666
1977,132,Action,5.1,18,Doondi,Jalal Agha,Vinod Khanna,Shabana Azmi,5.435978600089166,5.1,5.616666666666667,5.793055555555556,6.135897435897435
2019,107,Drama,7.6,69,Suman Ghosh,Vineet Kumar Singh,Saurabh Shukla,Raghuvir Yadav,5.985004212299915,7.6,7.9,5.711111111111111,6.211538461538462
1982,154,Drama,6.4,19,Ashok Ahuja,Dolly Ahluwalia,Raja Bundela,Neena Gupta,5.985004212299915,6.4,6.2,5.779999999999999,5.814285714285715
2013,157,Action,5.4,568,Ameer Sultan,Jayam Ravi,Neetu Chandra,Sudha Chandran,5.435978600089166,5.400000000000001,5.400000000000001,6.371428571428572,4.680000000000001
2013,157,Crime,5.4,568,Ameer Sultan,Jayam Ravi,Neetu Chandra,Sudha Chandran,5.726989935956085,5.400000000000001,5.400000000000001,6.371428571428572,4.680000000000001
2013,157,Thriller,5.4,568,Ameer Sultan,Jayam Ravi,Neetu Chandra,Sudha Chandran,5.53436385255648,5.400000000000001,5.400000000000001,6.371428571428572,4.680000000000001
1991,82,Drama,6.2,9,Apurba Kishore Bir,Mohan Gokhale,Neena Gupta,Ashok Kumar,5.985004212299915,6.0,6.35,6.88,6.12127659574468
1950,115,Drama,6.7,9,S.K. Ojha,Cuckoo,Jeevan,Kuldip Kaur,5.985004212299915,6.966666666666666,6.7,6.659999999999999,6.7
1950,115,Romance,6.7,9,S.K. Ojha,Cuckoo,Jeevan,Kuldip Kaur,5.754529717253318,6.966666666666666,6.7,6.659999999999999,6.7
1968,175,Drama,6.8,196,A. Bhimsingh,Dilip Kumar,Waheeda Rehman,Manoj Kumar,5.985004212299915,6.797142857142857,7.056043956043957,6.870731707317073,6.971428571428571
1968,175,Romance,6.8,196,A. Bhimsingh,Dilip Kumar,Waheeda Rehman,Manoj Kumar,5.754529717253318,6.797142857142857,7.056043956043957,6.870731707317073,6.971428571428571
1993,153,Action,6.5,97,Arshad Khan,Ajit,Vikas Anand,Arjun,5.435978600089166,4.52,5.904999999999999,4.8578947368421055,5.266666666666667
1993,153,Crime,6.5,97,Arshad Khan,Ajit,Vikas Anand,Arjun,5.726989935956085,4.52,5.904999999999999,4.8578947368421055,5.266666666666667
1993,153,Drama,6.5,97,Arshad Khan,Ajit,Vikas Anand,Arjun,5.985004212299915,4.52,5.904999999999999,4.8578947368421055,5.266666666666667
1991,142,Fantasy,6.7,66,J. Om Prakash,K. Raghavendra Rao,Chiranjeevi,Amrish Puri,5.839428571428571,5.728125,6.7,7.166666666666667,5.85
1969,168,Drama,6.2,149,Yash Chopra,Dharmendra,Saira Banu,Feroz Khan,5.985004212299915,7.010526315789474,5.838245614035088,6.478787878787879,6.795833333333333
1969,168,Romance,6.2,149,Yash Chopra,Dharmendra,Saira Banu,Feroz Khan,5.754529717253318,7.010526315789474,5.838245614035088,6.478787878787879,6.795833333333333
1969,168,Thriller,6.2,149,Yash Chopra,Dharmendra,Saira Banu,Feroz Khan,5.53436385255648,7.010526315789474,5.838245614035088,6.478787878787879,6.795833333333333
1993,158,Drama,5.0,142,J. Om Prakash,Jeetendra,Reena Roy,Govinda,5.985004212299915,5.728125,5.28213058419244,5.615555555555555,4.970833333333333
1993,158,Romance,5.0,142,J. Om Prakash,Jeetendra,Reena Roy,Govinda,5.754529717253318,5.728125,5.28213058419244,5.615555555555555,4.970833333333333
2009,78,Drama,7.6,62,Amit Dutta,Ashok Chaudhary,Bramhaswaroop Mishra,Gagan Singh Sethi,5.985004212299915,7.6,7.6,7.6,7.6
1977,138,Drama,5.4,34,Devendra Goel,Shatrughan Sinha,Vikram Makandar,Zaheera,5.985004212299915,6.67,5.215909090909091,6.263636363636363,6.08
1977,138,Family,5.4,34,Devendra Goel,Shatrughan Sinha,Vikram Makandar,Zaheera,6.1843800322061195,6.67,5.215909090909091,6.263636363636363,6.08
2016,145,Horror,4.2,266,Kannan Thamarakkulam,Jayaram,Ramya Krishnan,Om Puri,4.787854251012146,4.2,4.2,5.457142857142857,5.925862068965517
1977,148,Crime,5.3,17,Atma Ram,Navin Nischol,Leena Chandavarkar,Jayshree T.,5.726989935956085,5.70952380952381,6.343589743589744,6.246511627906977,5.414285714285714
1977,148,Drama,5.3,17,Atma Ram,Navin Nischol,Leena Chandavarkar,Jayshree T.,5.985004212299915,5.70952380952381,6.343589743589744,6.246511627906977,5.414285714285714
1948,138,Musical,7.4,357,Raj Kapoor,Nargis,Kamini Kaushal,Nigar Sultana,6.183195020746888,7.11,7.394827586206896,7.05,7.159999999999999
1948,138,Romance,7.4,357,Raj Kapoor,Nargis,Kamini Kaushal,Nigar Sultana,5.754529717253318,7.11,7.394827586206896,7.05,7.159999999999999
1967,135,Action,6.2,29,Naresh Kumar,Feroz Khan,Mumtaz,Achala Sachdev,5.435978600089166,6.016129032258065,5.8641791044776115,6.504938271604938,6.771428571428572
1967,135,Drama,6.2,29,Naresh Kumar,Feroz Khan,Mumtaz,Achala Sachdev,5.985004212299915,6.016129032258065,5.8641791044776115,6.504938271604938,6.771428571428572
1994,139,Action,4.6,227,K. Ravi Shankar,Govinda,Shilpa Shetty Kundra,Sonali Bendre,5.435978600089166,4.826923076923077,4.838709677419355,4.920454545454546,5.1269230769230765
1994,139,Comedy,4.6,227,K. Ravi Shankar,Govinda,Shilpa Shetty Kundra,Sonali Bendre,5.728073635765943,4.826923076923077,4.838709677419355,4.920454545454546,5.1269230769230765
1994,139,Drama,4.6,227,K. Ravi Shankar,Govinda,Shilpa Shetty Kundra,Sonali Bendre,5.985004212299915,4.826923076923077,4.838709677419355,4.920454545454546,5.1269230769230765
1994,107,Action,3.1,11,Kanti Shah,Amit Dhamija,Mukesh Khanna,Kiran Kumar,5.435978600089166,4.907017543859649,3.1,4.4399999999999995,4.927272727272727
1994,107,Thriller,3.1,11,Kanti Shah,Amit Dhamija,Mukesh Khanna,Kiran Kumar,5.53436385255648,4.907017543859649,3.1,4.4399999999999995,4.927272727272727
1994,133,Action,4.1,13,Kanti Shah,Alpana,Aparajita,Asrani,5.435978600089166,4.907017543859649,4.1,4.627272727272727,5.780555555555555
1970,145,Action,3.7,14,A. Salaam,Joy Mukherjee,Poonam Sinha,Master Bhagwan,5.435978600089166,5.02,5.891891891891892,3.7000000000000006,5.336363636363637
1970,145,Comedy,3.7,14,A. Salaam,Joy Mukherjee,Poonam Sinha,Master Bhagwan,5.728073635765943,5.02,5.891891891891892,3.7000000000000006,5.336363636363637
1970,145,Drama,3.7,14,A. Salaam,Joy Mukherjee,Poonam Sinha,Master Bhagwan,5.985004212299915,5.02,5.891891891891892,3.7000000000000006,5.336363636363637
1986,148,Action,4.1,42,K. Bapaiah,Jeetendra,Sridevi,Mandakini,5.435978600089166,5.287878787878788,5.28213058419244,5.951219512195122,5.1000000000000005
1986,148,Drama,4.1,42,K. Bapaiah,Jeetendra,Sridevi,Mandakini,5.985004212299915,5.287878787878788,5.28213058419244,5.951219512195122,5.1000000000000005
1986,148,Romance,4.1,42,K. Bapaiah,Jeetendra,Sridevi,Mandakini,5.754529717253318,5.287878787878788,5.28213058419244,5.951219512195122,5.1000000000000005
1987,170,Action,5.3,93,Shibu Mitra,Dharmendra,Shatrughan Sinha,Moushumi Chatterjee,5.435978600089166,5.2444444444444445,5.838245614035088,5.824,6.0390243902439025
1990,180,Action,4.8,101,David Dhawan,Sunny Deol,Dimple Kapadia,Archana Puran Singh,5.435978600089166,5.22803738317757,4.968243243243243,5.35945945945946,4.944444444444445
1990,180,Drama,4.8,101,David Dhawan,Sunny Deol,Dimple Kapadia,Archana Puran Singh,5.985004212299915,5.22803738317757,4.968243243243243,5.35945945945946,4.944444444444445
1993,137,Action,4.8,21,Kanti Shah,Dharmendra,Sadashiv Amrapurkar,Asrani,5.435978600089166,4.907017543859649,5.838245614035088,5.16774193548387,5.780555555555555
1988,138,Action,3.4,7,S.R. Pratap,Bipasha,Hemant Birje,Sudhir Dalvi,5.435978600089166,4.0,3.4,4.730769230769231,4.6499999999999995
1988,138,Thriller,3.4,7,S.R. Pratap,Bipasha,Hemant Birje,Sudhir Dalvi,5.53436385255648,4.0,3.4,4.730769230769231,4.6499999999999995
1991,121,Drama,5.7,7,Anup Malik,Reema Lagoo,Kuldeep Mallik,Harish Patel,5.985004212299915,5.7,5.7,5.7,5.7
1991,121,Romance,5.7,7,Anup Malik,Reema Lagoo,Kuldeep Mallik,Harish Patel,5.754529717253318,5.7,5.7,5.7,5.7
1989,151,Action,5.0,52,Subhash Ghai,Bhaskar Shetty,Jeetendra,Anil Kapoor,5.435978600089166,6.232142857142857,5.0,5.587719298245614,5.359090909090909
2011,87,Drama,3.6,23,Karan Razdan,Ila Arun,Anang Desai,Zakir Hussain,5.985004212299915,4.007692307692308,4.275,4.550000000000001,4.858823529411764
2011,87,Horror,3.6,23,Karan Razdan,Ila Arun,Anang Desai,Zakir Hussain,4.787854251012146,4.007692307692308,4.275,4.550000000000001,4.858823529411764
2011,87,Thriller,3.6,23,Karan Razdan,Ila Arun,Anang Desai,Zakir Hussain,5.53436385255648,4.007692307692308,4.275,4.550000000000001,4.858823529411764
1947,134,Drama,6.0,6,Yeshwant Pethkar,Dev Anand,Madhu Apte,Khurshid Begum,5.985004212299915,6.225,6.801069518716577,6.0,6.0
2001,78,Horror,3.1,7,A.T. Joy,Lekha Pande,Vimal Raj,Shakila,4.787854251012146,3.1,3.1,3.1,6.355555555555556
2009,117,Comedy,5.0,381,Indrajit Nattoji,Shreyas Talpade,Mahie Gill,Karan Veer Mehra,5.728073635765943,5.0,5.161111111111111,6.0249999999999995,5.88
2009,117,Crime,5.0,381,Indrajit Nattoji,Shreyas Talpade,Mahie Gill,Karan Veer Mehra,5.726989935956085,5.0,5.161111111111111,6.0249999999999995,5.88
2009,117,Drama,5.0,381,Indrajit Nattoji,Shreyas Talpade,Mahie Gill,Karan Veer Mehra,5.985004212299915,5.0,5.161111111111111,6.0249999999999995,5.88
2000,153,Action,4.2,274,Yogesh Ishwar,Sunil Shetty,Sushmita Sen,Namrata Shirodkar,5.435978600089166,4.2,4.6085365853658535,4.9639999999999995,5.414285714285714
2000,153,Crime,4.2,274,Yogesh Ishwar,Sunil Shetty,Sushmita Sen,Namrata Shirodkar,5.726989935956085,4.2,4.6085365853658535,4.9639999999999995,5.414285714285714
2000,153,Drama,4.2,274,Yogesh Ishwar,Sunil Shetty,Sushmita Sen,Namrata Shirodkar,5.985004212299915,4.2,4.6085365853658535,4.9639999999999995,5.414285714285714
1953,150,Drama,7.2,275,Raja Nawathe,Nargis,Raj Kapoor,Vijayalaxmi,5.985004212299915,6.565217391304348,7.394827586206896,7.3219512195121945,6.9818181818181815
1953,150,Musical,7.2,275,Raja Nawathe,Nargis,Raj Kapoor,Vijayalaxmi,6.183195020746888,6.565217391304348,7.394827586206896,7.3219512195121945,6.9818181818181815
1953,150,Romance,7.2,275,Raja Nawathe,Nargis,Raj Kapoor,Vijayalaxmi,5.754529717253318,6.565217391304348,7.394827586206896,7.3219512195121945,6.9818181818181815
1978,135,Action,6.0,25,Ashok V. Bhushan,Rajendra Kumar,Shashi Kapoor,Rakesh Roshan,5.435978600089166,6.133333333333333,6.431645569620253,6.876190476190476,6.383928571428571
1978,135,Drama,6.0,25,Ashok V. Bhushan,Rajendra Kumar,Shashi Kapoor,Rakesh Roshan,5.985004212299915,6.133333333333333,6.431645569620253,6.876190476190476,6.383928571428571
1993,149,Drama,6.0,448,Deepak Sareen,Jackie Shroff,Juhi Chawla,Amrita Singh,5.985004212299915,4.89,5.178151260504202,5.752525252525253,5.31219512195122
1993,149,Romance,6.0,448,Deepak Sareen,Jackie Shroff,Juhi Chawla,Amrita Singh,5.754529717253318,4.89,5.178151260504202,5.752525252525253,5.31219512195122
1977,150,Drama,6.8,94,K. Balachander,Mumtaz,Rajesh Khanna,A.K. Hangal,5.985004212299915,7.2444444444444445,6.069230769230769,6.279166666666666,6.185714285714286
1944,121,Drama,3.2,5,S.M. Yusuf,Husn Banu,Sulochana Chatterjee,Gope,5.985004212299915,3.2,3.2,4.266666666666667,6.055555555555555
1944,121,Romance,3.2,5,S.M. Yusuf,Husn Banu,Sulochana Chatterjee,Gope,5.754529717253318,3.2,3.2,4.266666666666667,6.055555555555555
1987,116,Drama,5.5,281,Mahesh Bhatt,Raj Babbar,Smita Patil,Raj Kiran,5.985004212299915,5.635051546391753,5.4625,6.1692307692307695,6.13448275862069
1947,122,Comedy,4.1,8,Khwaja Ahmad Abbas,Nayantara,Shyam,Rashid Ahmed,5.728073635765943,6.376,4.1,6.12,4.1
1947,122,Sci-Fi,4.1,8,Khwaja Ahmad Abbas,Nayantara,Shyam,Rashid Ahmed,5.270588235294118,6.376,4.1,6.12,4.1
1963,144,Drama,5.6,52,Vasant Joglekar,Ashok Kumar,Sunil Dutt,Nanda,5.985004212299915,5.7,6.4305970149253735,6.5,6.1684210526315795
1963,144,Romance,5.6,52,Vasant Joglekar,Ashok Kumar,Sunil Dutt,Nanda,5.754529717253318,5.7,6.4305970149253735,6.5,6.1684210526315795
1990,164,Action,4.7,586,K.C. Bokadia,Amitabh Bachchan,Jaya Prada,Radhika Sarathkumar,5.435978600089166,4.223684210526316,6.0929078014184395,5.4281690140845065,5.54
1990,164,Crime,4.7,586,K.C. Bokadia,Amitabh Bachchan,Jaya Prada,Radhika Sarathkumar,5.726989935956085,4.223684210526316,6.0929078014184395,5.4281690140845065,5.54
1990,164,Drama,4.7,586,K.C. Bokadia,Amitabh Bachchan,Jaya Prada,Radhika Sarathkumar,5.985004212299915,4.223684210526316,6.0929078014184395,5.4281690140845065,5.54
1985,153,Action,5.1,40,K. Bapaiah,Jackie Shroff,Padmini Kolhapure,Nirupa Roy,5.435978600089166,5.287878787878788,5.178151260504202,5.5804347826086955,6.3090909090909095
1985,153,Drama,5.1,40,K. Bapaiah,Jackie Shroff,Padmini Kolhapure,Nirupa Roy,5.985004212299915,5.287878787878788,5.178151260504202,5.5804347826086955,6.3090909090909095
